municipio_cvegeo,total_camas,Nom_Ent,Nom_Mun,municipio_cvegeo,total_camas,Nom_Mun,Entidad,Total_camas
24034,0,San Luis Potosí,San Vicente Tancuayalab,24034,0,San Vicente Tancuayalab,,
24035,235,San Luis Potosí,Soledad de Graciano Sánchez,24035,235,Soledad de Graciano Sánchez,,
24036,0,San Luis Potosí,Tamasopo,24036,0,Tamasopo,,
24037,85,San Luis Potosí,Tamazunchale,24037,85,Tamazunchale,,
24038,0,San Luis Potosí,Tampacán,24038,0,Tampacán,,
24039,5,San Luis Potosí,Tampamolón Corona,24039,5,Tampamolón Corona,,
24040,19,San Luis Potosí,Tamuín,24040,19,Tamuín,,
24041,0,San Luis Potosí,Tanlajás,24041,0,Tanlajás,,
24042,0,San Luis Potosí,Tanquián de Escobedo,24042,0,Tanquián de Escobedo,,
24043,0,San Luis Potosí,Tierra Nueva,24043,0,Tierra Nueva,,
24044,0,San Luis Potosí,Vanegas,24044,0,Vanegas,,
24045,0,San Luis Potosí,Venado,24045,0,Venado,,
24046,0,San Luis Potosí,Villa de Arriaga,24046,0,Villa de Arriaga,,
24047,0,San Luis Potosí,Villa de Guadalupe,24047,0,Villa de Guadalupe,,
24048,0,San Luis Potosí,Villa de la Paz,24048,0,Villa de la Paz,,
24049,36,San Luis Potosí,Villa de Ramos,24049,36,Villa de Ramos,,
24050,0,San Luis Potosí,Villa de Reyes,24050,0,Villa de Reyes,,
24051,6,San Luis Potosí,Villa Hidalgo,24051,6,Villa Hidalgo,,
24052,0,San Luis Potosí,Villa Juárez,24052,0,Villa Juárez,,
24053,44,San Luis Potosí,Axtla de Terrazas,24053,44,Axtla de Terrazas,,
24054,23,San Luis Potosí,Xilitla,24054,23,Xilitla,,
24055,0,San Luis Potosí,Zaragoza,24055,0,Zaragoza,,
24056,17,San Luis Potosí,Villa de Arista,24056,17,Villa de Arista,,
24057,0,San Luis Potosí,Matlapa,24057,0,Matlapa,,
24058,5,San Luis Potosí,El Naranjo,24058,5,El Naranjo,,
25001,546,Sinaloa,Ahome,25001,546,Ahome,,
25002,24,Sinaloa,Angostura,25002,24,Angostura,,
25003,15,Sinaloa,Badiraguato,25003,15,Badiraguato,,
25004,19,Sinaloa,Concordia,25004,19,Concordia,,
25005,19,Sinaloa,Cosalá,25005,19,Cosalá,,
25006,1520,Sinaloa,Culiacán,25006,1520,Culiacán,,
25007,17,Sinaloa,Choix,25007,17,Choix,,
25008,37,Sinaloa,Elota,25008,37,Elota,,
25009,86,Sinaloa,Escuinapa,25009,86,Escuinapa,,
25010,31,Sinaloa,El Fuerte,25010,31,El Fuerte,,
25011,243,Sinaloa,Guasave,25011,243,Guasave,,
25012,947,Sinaloa,Mazatlán,25012,947,Mazatlán,,
25013,23,Sinaloa,Mocorito,25013,23,Mocorito,,
25014,17,Sinaloa,Rosario,25014,17,Rosario,,
25015,110,Sinaloa,Salvador Alvarado,25015,110,Salvador Alvarado,,
25016,18,Sinaloa,San Ignacio,25016,18,San Ignacio,,
25017,17,Sinaloa,Sinaloa,25017,17,Sinaloa,,
25018,54,Sinaloa,Navolato,25018,54,Navolato,,
26001,0,Sonora,Aconchi,26001,0,Aconchi,,
26002,115,Sonora,Agua Prieta,26002,115,Agua Prieta,,
26003,40,Sonora,Alamos,26003,40,Alamos,,
26004,0,Sonora,Altar,26004,0,Altar,,
26005,0,Sonora,Arivechi,26005,0,Arivechi,,
26006,0,Sonora,Arizpe,26006,0,Arizpe,,
26007,0,Sonora,Atil,26007,0,Atil,,
26008,0,Sonora,Bacadéhuachi,26008,0,Bacadéhuachi,,
26009,0,Sonora,Bacanora,26009,0,Bacanora,,
26010,0,Sonora,Bacerac,26010,0,Bacerac,,
26011,0,Sonora,Bacoachi,26011,0,Bacoachi,,
26012,0,Sonora,Bácum,26012,0,Bácum,,
26013,0,Sonora,Banámichi,26013,0,Banámichi,,
26014,0,Sonora,Baviácora,26014,0,Baviácora,,
26015,0,Sonora,Bavispe,26015,0,Bavispe,,
26016,0,Sonora,Benjamín Hill,26016,0,Benjamín Hill,,
26017,135,Sonora,Caborca,26017,135,Caborca,,
26018,818,Sonora,Cajeme,26018,818,Cajeme,,
26019,93,Sonora,Cananea,26019,93,Cananea,,
26020,0,Sonora,Carbó,26020,0,Carbó,,
26021,0,Sonora,La Colorada,26021,0,La Colorada,,
26022,0,Sonora,Cucurpe,26022,0,Cucurpe,,
26023,0,Sonora,Cumpas,26023,0,Cumpas,,
26024,0,Sonora,Divisaderos,26024,0,Divisaderos,,
26025,20,Sonora,Empalme,26025,20,Empalme,,
26026,0,Sonora,Etchojoa,26026,0,Etchojoa,,
26027,0,Sonora,Fronteras,26027,0,Fronteras,,
26028,0,Sonora,Granados,26028,0,Granados,,
26029,215,Sonora,Guaymas,26029,215,Guaymas,,
26030,1646,Sonora,Hermosillo,26030,1646,Hermosillo,,
26031,0,Sonora,Huachinera,26031,0,Huachinera,,
26032,0,Sonora,Huásabas,26032,0,Huásabas,,
26033,97,Sonora,Huatabampo,26033,97,Huatabampo,,
26034,0,Sonora,Huépac,26034,0,Huépac,,
26035,0,Sonora,Imuris,26035,0,Imuris,,
26036,87,Sonora,Magdalena,26036,87,Magdalena,,
26037,0,Sonora,Mazatán,26037,0,Mazatán,,
26038,23,Sonora,Moctezuma,26038,23,Moctezuma,,
26039,0,Sonora,Naco,26039,0,Naco,,
26040,0,Sonora,Nácori Chico,26040,0,Nácori Chico,,
26041,18,Sonora,Nacozari de García,26041,18,Nacozari de García,,
26042,169,Sonora,Navojoa,26042,169,Navojoa,,
26043,558,Sonora,Nogales,26043,558,Nogales,,
26044,0,Sonora,Onavas,26044,0,Onavas,,
26045,0,Sonora,Opodepe,26045,0,Opodepe,,
26046,0,Sonora,Oquitoa,26046,0,Oquitoa,,
26047,0,Sonora,Pitiquito,26047,0,Pitiquito,,
26048,45,Sonora,Puerto Peñasco,26048,45,Puerto Peñasco,,
26049,0,Sonora,Quiriego,26049,0,Quiriego,,
26050,0,Sonora,Rayón,26050,0,Rayón,,
26051,0,Sonora,Rosario,26051,0,Rosario,,
26052,0,Sonora,Sahuaripa,26052,0,Sahuaripa,,
26053,0,Sonora,San Felipe de Jesús,26053,0,San Felipe de Jesús,,
26054,0,Sonora,San Javier,26054,0,San Javier,,
26055,145,Sonora,San Luis Río Colorado,26055,145,San Luis Río Colorado,,
26056,0,Sonora,San Miguel de Horcasitas,26056,0,San Miguel de Horcasitas,,
26057,0,Sonora,San Pedro de la Cueva,26057,0,San Pedro de la Cueva,,
26058,6,Sonora,Santa Ana,26058,6,Santa Ana,,
26059,0,Sonora,Santa Cruz,26059,0,Santa Cruz,,
26060,0,Sonora,Sáric,26060,0,Sáric,,
26061,0,Sonora,Soyopa,26061,0,Soyopa,,
26062,0,Sonora,Suaqui Grande,26062,0,Suaqui Grande,,
26063,0,Sonora,Tepache,26063,0,Tepache,,
26064,0,Sonora,Trincheras,26064,0,Trincheras,,
26065,0,Sonora,Tubutama,26065,0,Tubutama,,
26066,19,Sonora,Ures,26066,19,Ures,,
26067,0,Sonora,Villa Hidalgo,26067,0,Villa Hidalgo,,
26068,0,Sonora,Villa Pesqueira,26068,0,Villa Pesqueira,,
26069,0,Sonora,Yécora,26069,0,Yécora,,
26070,0,Sonora,General Plutarco Elías Calles,26070,0,General Plutarco Elías Calles,,
26071,0,Sonora,Benito Juárez,26071,0,Benito Juárez,,
26072,0,Sonora,San Ignacio Río Muerto,26072,0,San Ignacio Río Muerto,,
27001,47,Tabasco,Balancán,27001,47,Balancán,,
27002,169,Tabasco,Cárdenas,27002,169,Cárdenas,,
27003,54,Tabasco,Centla,27003,54,Centla,,
27004,1544,Tabasco,Centro,27004,1544,Centro,,
27005,172,Tabasco,Comalcalco,27005,172,Comalcalco,,
27006,87,Tabasco,Cunduacán,27006,87,Cunduacán,,
27007,62,Tabasco,Emiliano Zapata,27007,62,Emiliano Zapata,,
27008,98,Tabasco,Huimanguillo,27008,98,Huimanguillo,,
27009,17,Tabasco,Jalapa,27009,17,Jalapa,,
27010,21,Tabasco,Jalpa de Méndez,27010,21,Jalpa de Méndez,,
27011,24,Tabasco,Jonuta,27011,24,Jonuta,,
27012,106,Tabasco,Macuspana,27012,106,Macuspana,,
27013,17,Tabasco,Nacajuca,27013,17,Nacajuca,,
27014,36,Tabasco,Paraíso,27014,36,Paraíso,,
27015,27,Tabasco,Tacotalpa,27015,27,Tacotalpa,,
27016,52,Tabasco,Teapa,27016,52,Teapa,,
27017,37,Tabasco,Tenosique,27017,37,Tenosique,,
28001,17,Tamaulipas,Abasolo,28001,17,Abasolo,,
28002,18,Tamaulipas,Aldama,28002,18,Aldama,,
28003,67,Tamaulipas,Altamira,28003,67,Altamira,,
28004,0,Tamaulipas,Antiguo Morelos,28004,0,Antiguo Morelos,,
28005,0,Tamaulipas,Burgos,28005,0,Burgos,,
28006,0,Tamaulipas,Bustamante,28006,0,Bustamante,,
28007,21,Tamaulipas,Camargo,28007,21,Camargo,,
28008,0,Tamaulipas,Casas,28008,0,Casas,,
28009,486,Tamaulipas,Ciudad Madero,28009,486,Ciudad Madero,,
28010,0,Tamaulipas,Cruillas,28010,0,Cruillas,,
28011,0,Tamaulipas,Gómez Farías,28011,0,Gómez Farías,,
28012,0,Tamaulipas,González,28012,0,González,,
28013,0,Tamaulipas,Güémez,28013,0,Güémez,,
28014,0,Tamaulipas,Guerrero,28014,0,Guerrero,,
28015,5,Tamaulipas,Gustavo Díaz Ordaz,28015,5,Gustavo Díaz Ordaz,,
28016,38,Tamaulipas,Hidalgo,28016,38,Hidalgo,,
28017,0,Tamaulipas,Jaumave,28017,0,Jaumave,,
28018,0,Tamaulipas,Jiménez,28018,0,Jiménez,,
28019,0,Tamaulipas,Llera,28019,0,Llera,,
28020,0,Tamaulipas,Mainero,28020,0,Mainero,,
28021,238,Tamaulipas,El Mante,28021,238,El Mante,,
28022,587,Tamaulipas,Matamoros,28022,587,Matamoros,,
28023,0,Tamaulipas,Méndez,28023,0,Méndez,,
28024,0,Tamaulipas,Mier,28024,0,Mier,,
28025,78,Tamaulipas,Miguel Alemán,28025,78,Miguel Alemán,,
28026,0,Tamaulipas,Miquihuana,28026,0,Miquihuana,,
28027,462,Tamaulipas,Nuevo Laredo,28027,462,Nuevo Laredo,,
28028,0,Tamaulipas,Nuevo Morelos,28028,0,Nuevo Morelos,,
28029,0,Tamaulipas,Ocampo,28029,0,Ocampo,,
28030,0,Tamaulipas,Padilla,28030,0,Padilla,,
28031,0,Tamaulipas,Palmillas,28031,0,Palmillas,,
28032,1060,Tamaulipas,Reynosa,28032,1060,Reynosa,,
28033,110,Tamaulipas,Río Bravo,28033,110,Río Bravo,,
28034,10,Tamaulipas,San Carlos,28034,10,San Carlos,,
28035,69,Tamaulipas,San Fernando,28035,69,San Fernando,,
28036,0,Tamaulipas,San Nicolás,28036,0,San Nicolás,,
28037,25,Tamaulipas,Soto la Marina,28037,25,Soto la Marina,,
28038,979,Tamaulipas,Tampico,28038,979,Tampico,,
28039,20,Tamaulipas,Tula,28039,20,Tula,,
28040,90,Tamaulipas,Valle Hermoso,28040,90,Valle Hermoso,,
28041,819,Tamaulipas,Victoria,28041,819,Victoria,,
28042,0,Tamaulipas,Villagrán,28042,0,Villagrán,,
28043,0,Tamaulipas,Xicoténcatl,28043,0,Xicoténcatl,,
29001,0,Tlaxcala,Amaxac de Guerrero,29001,0,Amaxac de Guerrero,,
29002,189,Tlaxcala,Apetatitlán de Antonio Carvajal,29002,189,Apetatitlán de Antonio Carvajal,,
29003,0,Tlaxcala,Atlangatepec,29003,0,Atlangatepec,,
29004,0,Tlaxcala,Atltzayanca,29004,0,Atltzayanca,,
29005,112,Tlaxcala,Apizaco,29005,112,Apizaco,,
29006,91,Tlaxcala,Calpulalpan,29006,91,Calpulalpan,,
29007,20,Tlaxcala,El Carmen Tequexquitla,29007,20,El Carmen Tequexquitla,,
29008,0,Tlaxcala,Cuapiaxtla,29008,0,Cuapiaxtla,,
29009,0,Tlaxcala,Cuaxomulco,29009,0,Cuaxomulco,,
29010,48,Tlaxcala,Chiautempan,29010,48,Chiautempan,,
29011,0,Tlaxcala,Muñoz de Domingo Arenas,29011,0,Muñoz de Domingo Arenas,,
29012,0,Tlaxcala,Españita,29012,0,Españita,,
29013,160,Tlaxcala,Huamantla,29013,160,Huamantla,,
29014,0,Tlaxcala,Hueyotlipan,29014,0,Hueyotlipan,,
29015,3,Tlaxcala,Ixtacuixtla de Mariano Matamoros,29015,3,Ixtacuixtla de Mariano Matamoros,,
29016,0,Tlaxcala,Ixtenco,29016,0,Ixtenco,,
29017,0,Tlaxcala,Mazatecochco de José María Morelos,29017,0,Mazatecochco de José María Morelos,,
29018,22,Tlaxcala,Contla de Juan Cuamatzi,29018,22,Contla de Juan Cuamatzi,,
29019,0,Tlaxcala,Tepetitla de Lardizábal,29019,0,Tepetitla de Lardizábal,,
29020,0,Tlaxcala,Sanctórum de Lázaro Cárdenas,29020,0,Sanctórum de Lázaro Cárdenas,,
29021,0,Tlaxcala,Nanacamilpa de Mariano Arista,29021,0,Nanacamilpa de Mariano Arista,,
29022,0,Tlaxcala,Acuamanala de Miguel Hidalgo,29022,0,Acuamanala de Miguel Hidalgo,,
29023,53,Tlaxcala,Natívitas,29023,53,Natívitas,,
29024,0,Tlaxcala,Panotla,29024,0,Panotla,,
29025,79,Tlaxcala,San Pablo del Monte,29025,79,San Pablo del Monte,,
29026,0,Tlaxcala,Santa Cruz Tlaxcala,29026,0,Santa Cruz Tlaxcala,,
29027,4,Tlaxcala,Tenancingo,29027,4,Tenancingo,,
29028,6,Tlaxcala,Teolocholco,29028,6,Teolocholco,,
29029,0,Tlaxcala,Tepeyanco,29029,0,Tepeyanco,,
29030,0,Tlaxcala,Terrenate,29030,0,Terrenate,,
29031,0,Tlaxcala,Tetla de la Solidaridad,29031,0,Tetla de la Solidaridad,,
29032,3,Tlaxcala,Tetlatlahuca,29032,3,Tetlatlahuca,,
29033,430,Tlaxcala,Tlaxcala,29033,430,Tlaxcala,,
29034,22,Tlaxcala,Tlaxco,29034,22,Tlaxco,,
29035,0,Tlaxcala,Tocatlán,29035,0,Tocatlán,,
29036,0,Tlaxcala,Totolac,29036,0,Totolac,,
29037,0,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,29037,0,Ziltlaltépec de Trinidad Sánchez Santos,,
29038,142,Tlaxcala,Tzompantepec,29038,142,Tzompantepec,,
29039,20,Tlaxcala,Xaloztoc,29039,20,Xaloztoc,,
29040,0,Tlaxcala,Xaltocan,29040,0,Xaltocan,,
29041,6,Tlaxcala,Papalotla de Xicohténcatl,29041,6,Papalotla de Xicohténcatl,,
29042,18,Tlaxcala,Xicohtzinco,29042,18,Xicohtzinco,,
29043,3,Tlaxcala,Yauhquemehcan,29043,3,Yauhquemehcan,,
29044,50,Tlaxcala,Zacatelco,29044,50,Zacatelco,,
29045,0,Tlaxcala,Benito Juárez,29045,0,Benito Juárez,,
29046,0,Tlaxcala,Emiliano Zapata,29046,0,Emiliano Zapata,,
29047,0,Tlaxcala,Lázaro Cárdenas,29047,0,Lázaro Cárdenas,,
29048,0,Tlaxcala,La Magdalena Tlaltelulco,29048,0,La Magdalena Tlaltelulco,,
29049,0,Tlaxcala,San Damián Texóloc,29049,0,San Damián Texóloc,,
29050,13,Tlaxcala,San Francisco Tetlanohcan,29050,13,San Francisco Tetlanohcan,,
29051,0,Tlaxcala,San Jerónimo Zacualpan,29051,0,San Jerónimo Zacualpan,,
29052,0,Tlaxcala,San José Teacalco,29052,0,San José Teacalco,,
29053,0,Tlaxcala,San Juan Huactzinco,29053,0,San Juan Huactzinco,,
29054,0,Tlaxcala,San Lorenzo Axocomanitla,29054,0,San Lorenzo Axocomanitla,,
29055,0,Tlaxcala,San Lucas Tecopilco,29055,0,San Lucas Tecopilco,,
29056,0,Tlaxcala,Santa Ana Nopalucan,29056,0,Santa Ana Nopalucan,,
29057,0,Tlaxcala,Santa Apolonia Teacalco,29057,0,Santa Apolonia Teacalco,,
29058,4,Tlaxcala,Santa Catarina Ayometla,29058,4,Santa Catarina Ayometla,,
29059,0,Tlaxcala,Santa Cruz Quilehtla,29059,0,Santa Cruz Quilehtla,,
29060,4,Tlaxcala,Santa Isabel Xiloxoxtla,29060,4,Santa Isabel Xiloxoxtla,,
30001,0,Veracruz de Ignacio de la Llave,Acajete,30001,0,Acajete,,
30002,0,Veracruz de Ignacio de la Llave,Acatlán,30002,0,Acatlán,,
30003,60,Veracruz de Ignacio de la Llave,Acayucan,30003,60,Acayucan,,
30004,0,Veracruz de Ignacio de la Llave,Actopan,30004,0,Actopan,,
30005,0,Veracruz de Ignacio de la Llave,Acula,30005,0,Acula,,
30006,0,Veracruz de Ignacio de la Llave,Acultzingo,30006,0,Acultzingo,,
30007,0,Veracruz de Ignacio de la Llave,Camarón de Tejeda,30007,0,Camarón de Tejeda,,
30008,0,Veracruz de Ignacio de la Llave,Alpatláhuac,30008,0,Alpatláhuac,,
30009,0,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,30009,0,Alto Lucero de Gutiérrez Barrios,,
30010,62,Veracruz de Ignacio de la Llave,Altotonga,30010,62,Altotonga,,
30011,29,Veracruz de Ignacio de la Llave,Alvarado,30011,29,Alvarado,,
30012,0,Veracruz de Ignacio de la Llave,Amatitlán,30012,0,Amatitlán,,
30013,26,Veracruz de Ignacio de la Llave,Naranjos Amatlán,30013,26,Naranjos Amatlán,,
30014,0,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,30014,0,Amatlán de los Reyes,,
30015,0,Veracruz de Ignacio de la Llave,Angel R. Cabada,30015,0,Angel R. Cabada,,
30016,91,Veracruz de Ignacio de la Llave,La Antigua,30016,91,La Antigua,,
30017,0,Veracruz de Ignacio de la Llave,Apazapan,30017,0,Apazapan,,
30018,0,Veracruz de Ignacio de la Llave,Aquila,30018,0,Aquila,,
30019,0,Veracruz de Ignacio de la Llave,Astacinga,30019,0,Astacinga,,
30020,0,Veracruz de Ignacio de la Llave,Atlahuilco,30020,0,Atlahuilco,,
30021,16,Veracruz de Ignacio de la Llave,Atoyac,30021,16,Atoyac,,
30022,0,Veracruz de Ignacio de la Llave,Atzacan,30022,0,Atzacan,,
30023,11,Veracruz de Ignacio de la Llave,Atzalan,30023,11,Atzalan,,
30024,0,Veracruz de Ignacio de la Llave,Tlaltetela,30024,0,Tlaltetela,,
30025,0,Veracruz de Ignacio de la Llave,Ayahualulco,30025,0,Ayahualulco,,
30026,0,Veracruz de Ignacio de la Llave,Banderilla,30026,0,Banderilla,,
30027,0,Veracruz de Ignacio de la Llave,Benito Juárez,30027,0,Benito Juárez,,
30028,175,Veracruz de Ignacio de la Llave,Boca del Río,30028,175,Boca del Río,,
30029,0,Veracruz de Ignacio de la Llave,Calcahualco,30029,0,Calcahualco,,
30030,6,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,30030,6,Camerino Z. Mendoza,,
30031,0,Veracruz de Ignacio de la Llave,Carrillo Puerto,30031,0,Carrillo Puerto,,
30032,31,Veracruz de Ignacio de la Llave,Catemaco,30032,31,Catemaco,,
30033,0,Veracruz de Ignacio de la Llave,Cazones de Herrera,30033,0,Cazones de Herrera,,
30034,29,Veracruz de Ignacio de la Llave,Cerro Azul,30034,29,Cerro Azul,,
30035,0,Veracruz de Ignacio de la Llave,Citlaltépetl,30035,0,Citlaltépetl,,
30036,0,Veracruz de Ignacio de la Llave,Coacoatzintla,30036,0,Coacoatzintla,,
30037,0,Veracruz de Ignacio de la Llave,Coahuitlán,30037,0,Coahuitlán,,
30038,37,Veracruz de Ignacio de la Llave,Coatepec,30038,37,Coatepec,,
30039,369,Veracruz de Ignacio de la Llave,Coatzacoalcos,30039,369,Coatzacoalcos,,
30040,0,Veracruz de Ignacio de la Llave,Coatzintla,30040,0,Coatzintla,,
30041,0,Veracruz de Ignacio de la Llave,Coetzala,30041,0,Coetzala,,
30042,0,Veracruz de Ignacio de la Llave,Colipa,30042,0,Colipa,,
30043,0,Veracruz de Ignacio de la Llave,Comapa,30043,0,Comapa,,
30044,274,Veracruz de Ignacio de la Llave,Córdoba,30044,274,Córdoba,,
30045,111,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,30045,111,Cosamaloapan de Carpio,,
30046,0,Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,30046,0,Cosautlán de Carvajal,,
30047,42,Veracruz de Ignacio de la Llave,Coscomatepec,30047,42,Coscomatepec,,
30048,25,Veracruz de Ignacio de la Llave,Cosoleacaque,30048,25,Cosoleacaque,,
30049,0,Veracruz de Ignacio de la Llave,Cotaxtla,30049,0,Cotaxtla,,
30050,0,Veracruz de Ignacio de la Llave,Coxquihui,30050,0,Coxquihui,,
30051,0,Veracruz de Ignacio de la Llave,Coyutla,30051,0,Coyutla,,
30052,0,Veracruz de Ignacio de la Llave,Cuichapa,30052,0,Cuichapa,,
30053,0,Veracruz de Ignacio de la Llave,Cuitláhuac,30053,0,Cuitláhuac,,
30054,0,Veracruz de Ignacio de la Llave,Chacaltianguis,30054,0,Chacaltianguis,,
30055,0,Veracruz de Ignacio de la Llave,Chalma,30055,0,Chalma,,
30056,0,Veracruz de Ignacio de la Llave,Chiconamel,30056,0,Chiconamel,,
30057,0,Veracruz de Ignacio de la Llave,Chiconquiaco,30057,0,Chiconquiaco,,
30058,37,Veracruz de Ignacio de la Llave,Chicontepec,30058,37,Chicontepec,,
30059,0,Veracruz de Ignacio de la Llave,Chinameca,30059,0,Chinameca,,
30060,0,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,30060,0,Chinampa de Gorostiza,,
30061,44,Veracruz de Ignacio de la Llave,Las Choapas,30061,44,Las Choapas,,
30062,0,Veracruz de Ignacio de la Llave,Chocamán,30062,0,Chocamán,,
30063,0,Veracruz de Ignacio de la Llave,Chontla,30063,0,Chontla,,
30064,0,Veracruz de Ignacio de la Llave,Chumatlán,30064,0,Chumatlán,,
30065,0,Veracruz de Ignacio de la Llave,Emiliano Zapata,30065,0,Emiliano Zapata,,
30066,29,Veracruz de Ignacio de la Llave,Espinal,30066,29,Espinal,,
30067,0,Veracruz de Ignacio de la Llave,Filomeno Mata,30067,0,Filomeno Mata,,
30068,0,Veracruz de Ignacio de la Llave,Fortín,30068,0,Fortín,,
30069,32,Veracruz de Ignacio de la Llave,Gutiérrez Zamora,30069,32,Gutiérrez Zamora,,
30070,0,Veracruz de Ignacio de la Llave,Hidalgotitlán,30070,0,Hidalgotitlán,,
30071,42,Veracruz de Ignacio de la Llave,Huatusco,30071,42,Huatusco,,
30072,15,Veracruz de Ignacio de la Llave,Huayacocotla,30072,15,Huayacocotla,,
30073,0,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,30073,0,Hueyapan de Ocampo,,
30074,0,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,30074,0,Huiloapan de Cuauhtémoc,,
30075,0,Veracruz de Ignacio de la Llave,Ignacio de la Llave,30075,0,Ignacio de la Llave,,
30076,0,Veracruz de Ignacio de la Llave,Ilamatlán,30076,0,Ilamatlán,,
30077,64,Veracruz de Ignacio de la Llave,Isla,30077,64,Isla,,
30078,0,Veracruz de Ignacio de la Llave,Ixcatepec,30078,0,Ixcatepec,,
30079,0,Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,30079,0,Ixhuacán de los Reyes,,
30080,0,Veracruz de Ignacio de la Llave,Ixhuatlán del Café,30080,0,Ixhuatlán del Café,,
30081,0,Veracruz de Ignacio de la Llave,Ixhuatlancillo,30081,0,Ixhuatlancillo,,
30082,36,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,30082,36,Ixhuatlán del Sureste,,
30083,25,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,30083,25,Ixhuatlán de Madero,,
30084,0,Veracruz de Ignacio de la Llave,Ixmatlahuacan,30084,0,Ixmatlahuacan,,
30085,0,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,30085,0,Ixtaczoquitlán,,
30086,13,Veracruz de Ignacio de la Llave,Jalacingo,30086,13,Jalacingo,,
30087,1046,Veracruz de Ignacio de la Llave,Xalapa,30087,1046,Xalapa,,
30088,0,Veracruz de Ignacio de la Llave,Jalcomulco,30088,0,Jalcomulco,,
30089,12,Veracruz de Ignacio de la Llave,Jáltipan,30089,12,Jáltipan,,
30090,0,Veracruz de Ignacio de la Llave,Jamapa,30090,0,Jamapa,,
30091,23,Veracruz de Ignacio de la Llave,Jesús Carranza,30091,23,Jesús Carranza,,
30092,0,Veracruz de Ignacio de la Llave,Xico,30092,0,Xico,,
30093,0,Veracruz de Ignacio de la Llave,Jilotepec,30093,0,Jilotepec,,
30094,0,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,30094,0,Juan Rodríguez Clara,,
30095,0,Veracruz de Ignacio de la Llave,Juchique de Ferrer,30095,0,Juchique de Ferrer,,
30096,0,Veracruz de Ignacio de la Llave,Landero y Coss,30096,0,Landero y Coss,,
30097,53,Veracruz de Ignacio de la Llave,Lerdo de Tejada,30097,53,Lerdo de Tejada,,
30098,0,Veracruz de Ignacio de la Llave,Magdalena,30098,0,Magdalena,,
30099,0,Veracruz de Ignacio de la Llave,Maltrata,30099,0,Maltrata,,
30100,0,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,30100,0,Manlio Fabio Altamirano,,
30101,0,Veracruz de Ignacio de la Llave,Mariano Escobedo,30101,0,Mariano Escobedo,,
30102,168,Veracruz de Ignacio de la Llave,Martínez de la Torre,30102,168,Martínez de la Torre,,
30103,0,Veracruz de Ignacio de la Llave,Mecatlán,30103,0,Mecatlán,,
30104,22,Veracruz de Ignacio de la Llave,Mecayapan,30104,22,Mecayapan,,
30105,0,Veracruz de Ignacio de la Llave,Medellín de Bravo,30105,0,Medellín de Bravo,,
30106,0,Veracruz de Ignacio de la Llave,Miahuatlán,30106,0,Miahuatlán,,
30107,0,Veracruz de Ignacio de la Llave,Las Minas,30107,0,Las Minas,,
30108,226,Veracruz de Ignacio de la Llave,Minatitlán,30108,226,Minatitlán,,
30109,46,Veracruz de Ignacio de la Llave,Misantla,30109,46,Misantla,,
30110,0,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,30110,0,Mixtla de Altamirano,,
30111,0,Veracruz de Ignacio de la Llave,Moloacán,30111,0,Moloacán,,
30112,35,Veracruz de Ignacio de la Llave,Naolinco,30112,35,Naolinco,,
30113,0,Veracruz de Ignacio de la Llave,Naranjal,30113,0,Naranjal,,
30114,0,Veracruz de Ignacio de la Llave,Nautla,30114,0,Nautla,,
30115,0,Veracruz de Ignacio de la Llave,Nogales,30115,0,Nogales,,
30116,91,Veracruz de Ignacio de la Llave,Oluta,30116,91,Oluta,,
30117,5,Veracruz de Ignacio de la Llave,Omealca,30117,5,Omealca,,
30118,434,Veracruz de Ignacio de la Llave,Orizaba,30118,434,Orizaba,,
30119,0,Veracruz de Ignacio de la Llave,Otatitlán,30119,0,Otatitlán,,
30120,0,Veracruz de Ignacio de la Llave,Oteapan,30120,0,Oteapan,,
30121,33,Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,30121,33,Ozuluama de Mascareñas,,
30122,0,Veracruz de Ignacio de la Llave,Pajapan,30122,0,Pajapan,,
30123,63,Veracruz de Ignacio de la Llave,Pánuco,30123,63,Pánuco,,
30124,51,Veracruz de Ignacio de la Llave,Papantla,30124,51,Papantla,,
30125,0,Veracruz de Ignacio de la Llave,Paso del Macho,30125,0,Paso del Macho,,
30126,10,Veracruz de Ignacio de la Llave,Paso de Ovejas,30126,10,Paso de Ovejas,,
30127,0,Veracruz de Ignacio de la Llave,La Perla,30127,0,La Perla,,
