"date","device","failure","attribute1","attribute2","attribute3","attribute4","attribute5","attribute6","attribute7","attribute8","attribute9","l.attribute1","l.attribute2","l.attribute3","l.attribute4","l.attribute5","l.attribute6","l.attribute7","l.attribute8","l.attribute9"
2015-07-05,"W1F1DQN8",0,104911360,0,0,0,10,31,0,0,0,133522256,0,0,0,10,31,0,0,0
2015-07-06,"W1F1DQN8",0,116785040,0,0,0,10,31,0,0,0,104911360,0,0,0,10,31,0,0,0
2015-07-07,"W1F1DQN8",0,49797016,0,0,0,10,31,48,48,0,116785040,0,0,0,10,31,0,0,0
2015-07-08,"W1F1DQN8",0,90785552,0,0,0,10,31,48,48,0,49797016,0,0,0,10,31,48,48,0
2015-07-09,"W1F1DQN8",0,57542520,0,0,0,10,49,48,48,0,90785552,0,0,0,10,31,48,48,0
2015-07-10,"W1F1DQN8",0,31969440,0,0,0,10,49,48,48,0,57542520,0,0,0,10,49,48,48,0
2015-07-11,"W1F1DQN8",0,92210968,0,0,0,10,49,48,48,0,31969440,0,0,0,10,49,48,48,0
2015-07-12,"W1F1DQN8",0,17891000,0,0,0,10,49,48,48,0,92210968,0,0,0,10,49,48,48,0
2015-07-13,"W1F1DQN8",0,167735432,0,0,0,10,49,48,48,0,17891000,0,0,0,10,49,48,48,0
2015-07-14,"W1F1DQN8",0,217915560,0,0,0,10,49,48,48,0,167735432,0,0,0,10,49,48,48,0
2015-07-15,"W1F1DQN8",0,184868360,0,0,0,10,49,48,48,0,217915560,0,0,0,10,49,48,48,0
2015-07-16,"W1F1DQN8",0,178269408,0,0,0,10,50,48,48,0,184868360,0,0,0,10,49,48,48,0
2015-07-17,"W1F1DQN8",0,201317384,0,0,0,10,50,48,48,0,178269408,0,0,0,10,50,48,48,0
2015-07-18,"W1F1DQN8",0,139016560,0,0,0,10,50,48,48,0,201317384,0,0,0,10,50,48,48,0
2015-07-19,"W1F1DQN8",0,213553128,0,0,0,10,69,48,48,0,139016560,0,0,0,10,50,48,48,0
2015-07-20,"W1F1DQN8",0,168769592,0,0,0,10,69,48,48,0,213553128,0,0,0,10,69,48,48,0
2015-07-21,"W1F1DQN8",0,208748896,0,0,0,10,69,48,48,0,168769592,0,0,0,10,69,48,48,0
2015-07-22,"W1F1DQN8",0,139640784,0,0,0,10,73,48,48,0,208748896,0,0,0,10,69,48,48,0
2015-07-23,"W1F1DQN8",0,106836072,0,0,0,10,79,48,48,0,139640784,0,0,0,10,73,48,48,0
2015-07-24,"W1F1DQN8",0,46126624,0,0,0,10,79,48,48,0,106836072,0,0,0,10,79,48,48,0
2015-07-25,"W1F1DQN8",0,234522432,0,0,0,10,79,48,48,0,46126624,0,0,0,10,79,48,48,0
2015-07-26,"W1F1DQN8",0,177341872,0,0,0,10,79,48,48,0,234522432,0,0,0,10,79,48,48,0
2015-07-27,"W1F1DQN8",0,21338512,0,0,0,10,79,48,48,0,177341872,0,0,0,10,79,48,48,0
2015-07-28,"W1F1DQN8",0,136590608,0,0,0,10,87,48,48,0,21338512,0,0,0,10,79,48,48,0
2015-07-29,"W1F1DQN8",0,61027392,0,0,0,10,89,48,48,0,136590608,0,0,0,10,87,48,48,0
2015-07-30,"W1F1DQN8",0,128880368,0,0,0,10,89,48,48,0,61027392,0,0,0,10,89,48,48,0
2015-07-31,"W1F1DQN8",1,201440888,0,0,0,10,396,48,48,0,128880368,0,0,0,10,89,48,48,0
2015-01-02,"Z1F04GCH",0,173433216,0,0,0,13,287375,0,0,0,155095880,0,0,0,13,286053,0,0,0
2015-01-03,"Z1F04GCH",0,197984656,0,0,0,13,288746,0,0,0,173433216,0,0,0,13,287375,0,0,0
2015-01-04,"Z1F04GCH",0,216610560,0,0,0,13,290174,0,0,0,197984656,0,0,0,13,288746,0,0,0
2015-01-05,"Z1F04GCH",0,1683736,0,0,0,13,291483,0,0,0,216610560,0,0,0,13,290174,0,0,0
2015-01-06,"Z1F04GCH",0,23023688,0,0,0,13,292874,0,0,0,1683736,0,0,0,13,291483,0,0,0
2015-01-07,"Z1F04GCH",0,42540216,0,0,0,13,294247,0,0,0,23023688,0,0,0,13,292874,0,0,0
2015-01-08,"Z1F04GCH",0,71881816,0,0,0,13,295577,0,0,0,42540216,0,0,0,13,294247,0,0,0
2015-01-09,"Z1F04GCH",0,98611264,0,0,0,13,296988,0,0,0,71881816,0,0,0,13,295577,0,0,0
2015-01-10,"Z1F04GCH",0,118207944,0,0,0,13,298332,0,0,0,98611264,0,0,0,13,296988,0,0,0
2015-01-11,"Z1F04GCH",0,135821992,0,0,0,13,299714,0,0,0,118207944,0,0,0,13,298332,0,0,0
2015-01-12,"Z1F04GCH",0,155874880,0,0,0,13,301144,0,0,0,135821992,0,0,0,13,299714,0,0,0
2015-01-13,"Z1F04GCH",0,180237576,0,0,0,13,302438,0,0,0,155874880,0,0,0,13,301144,0,0,0
2015-01-14,"Z1F04GCH",0,198693208,0,0,0,13,303802,0,0,0,180237576,0,0,0,13,302438,0,0,0
2015-01-15,"Z1F04GCH",0,222925568,0,0,0,13,305183,0,0,0,198693208,0,0,0,13,303802,0,0,0
2015-01-16,"Z1F04GCH",0,3921560,0,0,0,13,306559,0,0,0,222925568,0,0,0,13,305183,0,0,0
2015-01-17,"Z1F04GCH",0,22036144,0,0,0,13,307912,0,0,0,3921560,0,0,0,13,306559,0,0,0
2015-01-18,"Z1F04GCH",0,46137536,0,0,0,13,309267,0,0,0,22036144,0,0,0,13,307912,0,0,0
2015-01-19,"Z1F04GCH",0,145596328,0,0,0,13,309863,0,0,0,46137536,0,0,0,13,309267,0,0,0
2015-01-20,"Z1F04GCH",0,127384,0,0,0,13,309863,0,0,0,145596328,0,0,0,13,309863,0,0,0
2015-01-21,"Z1F04GCH",0,145082784,0,0,0,13,309863,0,0,0,127384,0,0,0,13,309863,0,0,0
2015-01-22,"Z1F04GCH",0,37584088,0,0,0,13,309863,0,0,0,145082784,0,0,0,13,309863,0,0,0
2015-01-23,"Z1F04GCH",0,12060488,0,0,0,13,309863,0,0,0,37584088,0,0,0,13,309863,0,0,0
2015-01-24,"Z1F04GCH",0,21738576,0,0,0,13,309863,0,0,0,12060488,0,0,0,13,309863,0,0,0
2015-01-25,"Z1F04GCH",0,128927160,0,0,0,13,309863,0,0,0,21738576,0,0,0,13,309863,0,0,0
2015-01-26,"Z1F04GCH",0,99109520,0,0,0,13,309863,0,0,0,128927160,0,0,0,13,309863,0,0,0
2015-01-27,"Z1F04GCH",0,43221096,0,0,0,13,309863,0,0,0,99109520,0,0,0,13,309863,0,0,0
2015-01-28,"Z1F04GCH",0,36827192,0,0,0,13,309863,0,0,0,43221096,0,0,0,13,309863,0,0,0
2015-01-29,"Z1F04GCH",0,170493544,0,0,0,13,309863,0,0,0,36827192,0,0,0,13,309863,0,0,0
2015-01-30,"Z1F04GCH",0,236352760,0,0,0,13,309863,0,0,0,170493544,0,0,0,13,309863,0,0,0
2015-01-31,"Z1F04GCH",0,17092280,0,0,0,13,309870,0,0,0,236352760,0,0,0,13,309863,0,0,0
2015-02-01,"Z1F04GCH",0,227331376,0,0,0,13,309870,0,0,0,17092280,0,0,0,13,309870,0,0,0
2015-02-02,"Z1F04GCH",0,170833960,0,0,0,13,309870,0,0,0,227331376,0,0,0,13,309870,0,0,0
2015-02-03,"Z1F04GCH",0,215821552,0,0,0,13,309870,0,0,0,170833960,0,0,0,13,309870,0,0,0
2015-02-04,"Z1F04GCH",0,101496368,0,0,0,13,309873,0,0,0,215821552,0,0,0,13,309870,0,0,0
2015-02-05,"Z1F04GCH",0,10709200,0,0,0,13,309873,0,0,0,101496368,0,0,0,13,309873,0,0,0
2015-02-06,"Z1F04GCH",0,31255640,0,0,0,13,309873,0,0,0,10709200,0,0,0,13,309873,0,0,0
2015-02-07,"Z1F04GCH",0,167172664,0,0,0,13,309873,0,0,0,31255640,0,0,0,13,309873,0,0,0
2015-02-08,"Z1F04GCH",0,185604648,0,0,0,13,309873,0,0,0,167172664,0,0,0,13,309873,0,0,0
2015-02-09,"Z1F04GCH",0,241970336,0,0,0,13,309873,0,0,0,185604648,0,0,0,13,309873,0,0,0
2015-02-10,"Z1F04GCH",0,105847128,0,0,0,13,309873,0,0,0,241970336,0,0,0,13,309873,0,0,0
2015-02-11,"Z1F04GCH",0,152460416,0,0,0,13,309873,0,0,0,105847128,0,0,0,13,309873,0,0,0
2015-02-12,"Z1F04GCH",0,65759744,0,0,0,13,309876,0,0,0,152460416,0,0,0,13,309873,0,0,0
2015-02-13,"Z1F04GCH",0,226489528,0,0,0,13,309876,0,0,0,65759744,0,0,0,13,309876,0,0,0
2015-02-14,"Z1F04GCH",0,7783272,0,0,0,13,309876,0,0,0,226489528,0,0,0,13,309876,0,0,0
2015-02-15,"Z1F04GCH",0,34935232,936,0,0,13,309876,24,24,0,7783272,0,0,0,13,309876,0,0,0
2015-02-16,"Z1F04GCH",0,60192,936,0,0,13,309876,24,24,0,34935232,936,0,0,13,309876,24,24,0
2015-02-17,"Z1F04GCH",0,61577416,936,0,0,13,309876,24,24,0,60192,936,0,0,13,309876,24,24,0
2015-02-18,"Z1F04GCH",0,18638000,944,0,0,13,309876,24,24,0,61577416,936,0,0,13,309876,24,24,0
2015-02-19,"Z1F04GCH",1,37422416,976,0,0,13,309876,48,48,0,18638000,944,0,0,13,309876,24,24,0
2015-01-02,"Z1F0B4XZ",0,217924000,0,70,0,10,261130,0,0,1165,209608016,0,70,0,10,259834,0,0,1165
2015-01-03,"Z1F0B4XZ",0,231662616,0,70,0,10,262404,0,0,1165,217924000,0,70,0,10,261130,0,0,1165
2015-01-04,"Z1F0B4XZ",0,733496,0,70,0,10,263645,0,0,1165,231662616,0,70,0,10,262404,0,0,1165
2015-01-05,"Z1F0B4XZ",0,11303056,0,70,0,10,264923,0,0,1165,733496,0,70,0,10,263645,0,0,1165
2015-01-06,"Z1F0B4XZ",0,3418720,0,70,0,10,265490,0,0,1165,11303056,0,70,0,10,264923,0,0,1165
2015-01-07,"Z1F0B4XZ",0,120311752,0,70,0,10,265957,0,0,1165,3418720,0,70,0,10,265490,0,0,1165
2015-01-08,"Z1F0B4XZ",0,141763632,0,70,0,10,267307,0,0,1165,120311752,0,70,0,10,265957,0,0,1165
2015-01-09,"Z1F0B4XZ",0,163722656,0,70,0,10,268653,0,0,1165,141763632,0,70,0,10,267307,0,0,1165
2015-01-10,"Z1F0B4XZ",0,182361616,0,70,0,10,270014,0,0,1165,163722656,0,70,0,10,268653,0,0,1165
2015-01-11,"Z1F0B4XZ",0,208197592,0,70,0,10,271380,0,0,1165,182361616,0,70,0,10,270014,0,0,1165
2015-01-12,"Z1F0B4XZ",0,228927840,0,70,0,10,272730,0,0,1165,208197592,0,70,0,10,271380,0,0,1165
2015-01-13,"Z1F0B4XZ",0,11663856,0,70,0,10,274072,0,0,1165,228927840,0,70,0,10,272730,0,0,1165
2015-01-14,"Z1F0B4XZ",0,32810168,0,70,0,10,275462,0,0,1165,11663856,0,70,0,10,274072,0,0,1165
2015-01-15,"Z1F0B4XZ",0,59049272,0,70,0,10,276797,0,0,1165,32810168,0,70,0,10,275462,0,0,1165
2015-01-16,"Z1F0B4XZ",0,80577128,0,70,0,10,278158,0,0,1165,59049272,0,70,0,10,276797,0,0,1165
2015-01-17,"Z1F0B4XZ",0,243466200,0,70,0,10,278259,0,0,1165,80577128,0,70,0,10,278158,0,0,1165
2015-01-18,"Z1F0B4XZ",0,109969872,0,70,0,10,278259,0,0,1165,243466200,0,70,0,10,278259,0,0,1165
2015-01-19,"Z1F0B4XZ",0,235821968,0,70,0,10,278259,0,0,1165,109969872,0,70,0,10,278259,0,0,1165
2015-01-20,"Z1F0B4XZ",0,52309144,0,70,0,10,278259,0,0,1165,235821968,0,70,0,10,278259,0,0,1165
2015-01-21,"Z1F0B4XZ",0,197143528,0,70,0,10,278259,0,0,1165,52309144,0,70,0,10,278259,0,0,1165
2015-01-22,"Z1F0B4XZ",0,70563736,0,70,0,10,278259,0,0,1165,197143528,0,70,0,10,278259,0,0,1165
2015-01-23,"Z1F0B4XZ",0,109550048,0,70,0,10,278261,0,0,1165,70563736,0,70,0,10,278259,0,0,1165
2015-01-24,"Z1F0B4XZ",0,1465808,0,70,0,10,278261,0,0,1165,109550048,0,70,0,10,278261,0,0,1165
2015-01-25,"Z1F0B4XZ",0,132551504,0,70,0,10,278261,0,0,1165,1465808,0,70,0,10,278261,0,0,1165
2015-01-26,"Z1F0B4XZ",0,194989464,0,70,0,10,278261,0,0,1165,132551504,0,70,0,10,278261,0,0,1165
2015-01-27,"Z1F0B4XZ",0,69824912,0,70,0,10,278261,0,0,1165,194989464,0,70,0,10,278261,0,0,1165
2015-01-28,"Z1F0B4XZ",0,156761536,0,70,0,10,278261,0,0,1165,69824912,0,70,0,10,278261,0,0,1165
2015-01-29,"Z1F0B4XZ",0,241935128,0,70,0,10,278261,0,0,1165,156761536,0,70,0,10,278261,0,0,1165
2015-01-30,"Z1F0B4XZ",0,59738728,0,70,0,10,278261,0,0,1165,241935128,0,70,0,10,278261,0,0,1165
2015-01-31,"Z1F0B4XZ",0,205302992,0,70,0,10,278267,0,0,1165,59738728,0,70,0,10,278261,0,0,1165
2015-02-01,"Z1F0B4XZ",0,18704424,0,70,0,10,278267,0,0,1165,205302992,0,70,0,10,278267,0,0,1165
2015-02-02,"Z1F0B4XZ",0,91369960,0,70,0,10,278267,0,0,1165,18704424,0,70,0,10,278267,0,0,1165
2015-02-03,"Z1F0B4XZ",0,7809568,0,70,0,10,278267,0,0,1165,91369960,0,70,0,10,278267,0,0,1165
2015-02-04,"Z1F0B4XZ",0,27165240,0,70,0,10,278268,0,0,1165,7809568,0,70,0,10,278267,0,0,1165
2015-02-05,"Z1F0B4XZ",0,105104472,0,70,0,10,278268,0,0,1165,27165240,0,70,0,10,278268,0,0,1165
2015-02-06,"Z1F0B4XZ",0,24039104,0,70,0,10,278268,0,0,1165,105104472,0,70,0,10,278268,0,0,1165
2015-02-07,"Z1F0B4XZ",0,44362496,0,70,0,10,278268,0,0,1165,24039104,0,70,0,10,278268,0,0,1165
2015-02-08,"Z1F0B4XZ",0,78299544,0,70,0,10,278268,0,0,1165,44362496,0,70,0,10,278268,0,0,1165
2015-02-09,"Z1F0B4XZ",0,186865696,0,70,0,10,278268,0,0,1165,78299544,0,70,0,10,278268,0,0,1165
2015-02-10,"Z1F0B4XZ",0,99019632,0,70,0,10,278268,0,0,1165,186865696,0,70,0,10,278268,0,0,1165
2015-02-11,"Z1F0B4XZ",0,155695536,0,70,0,10,278269,0,0,1165,99019632,0,70,0,10,278268,0,0,1165
2015-02-12,"Z1F0B4XZ",0,14000112,0,70,0,10,278269,0,0,1165,155695536,0,70,0,10,278269,0,0,1165
2015-02-13,"Z1F0B4XZ",0,189489808,0,70,0,10,278269,0,0,1165,14000112,0,70,0,10,278269,0,0,1165
2015-02-14,"Z1F0B4XZ",0,40158040,0,70,0,10,278269,0,0,1165,189489808,0,70,0,10,278269,0,0,1165
2015-02-15,"Z1F0B4XZ",0,39241320,0,70,0,10,278272,0,0,1165,40158040,0,70,0,10,278269,0,0,1165
2015-02-16,"Z1F0B4XZ",0,153803376,0,70,0,10,278272,0,0,1165,39241320,0,70,0,10,278272,0,0,1165
2015-02-17,"Z1F0B4XZ",0,228436944,0,70,0,10,278272,0,0,1165,153803376,0,70,0,10,278272,0,0,1165
2015-02-18,"Z1F0B4XZ",0,50187856,0,70,0,10,278272,0,0,1165,228436944,0,70,0,10,278272,0,0,1165
2015-02-19,"Z1F0B4XZ",0,105198480,0,70,0,10,279200,0,0,1165,50187856,0,70,0,10,278272,0,0,1165
2015-02-20,"Z1F0B4XZ",0,119948944,0,70,0,10,280606,0,0,1165,105198480,0,70,0,10,279200,0,0,1165
2015-02-21,"Z1F0B4XZ",0,152647160,0,70,0,10,281157,0,0,1165,119948944,0,70,0,10,280606,0,0,1165
2015-02-22,"Z1F0B4XZ",0,226485720,0,70,0,10,281157,0,0,1165,152647160,0,70,0,10,281157,0,0,1165
2015-02-23,"Z1F0B4XZ",0,99116696,0,70,0,10,281157,0,0,1165,226485720,0,70,0,10,281157,0,0,1165
2015-02-24,"Z1F0B4XZ",0,168162160,0,70,0,10,281157,0,0,1165,99116696,0,70,0,10,281157,0,0,1165
2015-02-25,"Z1F0B4XZ",0,203084784,0,70,0,10,281169,0,0,1165,168162160,0,70,0,10,281157,0,0,1165
2015-02-26,"Z1F0B4XZ",0,10447608,0,70,0,10,281169,0,0,1165,203084784,0,70,0,10,281169,0,0,1165
2015-02-27,"Z1F0B4XZ",0,40234896,0,70,0,10,281181,0,0,1165,10447608,0,70,0,10,281169,0,0,1165
2015-02-28,"Z1F0B4XZ",0,67053552,0,70,0,10,281181,0,0,1165,40234896,0,70,0,10,281181,0,0,1165
2015-03-01,"Z1F0B4XZ",0,71036640,0,70,0,10,281181,0,0,1165,67053552,0,70,0,10,281181,0,0,1165
2015-03-02,"Z1F0B4XZ",0,102492488,0,70,0,10,281181,0,0,1165,71036640,0,70,0,10,281181,0,0,1165
2015-03-03,"Z1F0B4XZ",0,143426088,0,70,0,10,281181,0,0,1165,102492488,0,70,0,10,281181,0,0,1165
2015-03-04,"Z1F0B4XZ",0,155490280,0,70,0,10,281181,0,0,1165,143426088,0,70,0,10,281181,0,0,1165
2015-03-05,"Z1F0B4XZ",0,231911768,0,70,0,10,281181,0,0,1165,155490280,0,70,0,10,281181,0,0,1165
2015-03-06,"Z1F0B4XZ",0,1752456,0,70,0,10,281181,0,0,1165,231911768,0,70,0,10,281181,0,0,1165
2015-03-07,"Z1F0B4XZ",0,80987328,0,70,0,10,281181,0,0,1165,1752456,0,70,0,10,281181,0,0,1165
2015-03-08,"Z1F0B4XZ",0,137136848,0,70,0,10,281181,0,0,1165,80987328,0,70,0,10,281181,0,0,1165
2015-03-09,"Z1F0B4XZ",0,180529232,0,70,0,10,281181,0,0,1165,137136848,0,70,0,10,281181,0,0,1165
2015-03-10,"Z1F0B4XZ",0,186887536,0,70,0,10,281181,0,0,1165,180529232,0,70,0,10,281181,0,0,1165
2015-03-11,"Z1F0B4XZ",0,240943224,0,70,0,10,281181,0,0,1165,186887536,0,70,0,10,281181,0,0,1165
2015-03-12,"Z1F0B4XZ",0,242418600,0,70,0,10,281182,0,0,1165,240943224,0,70,0,10,281181,0,0,1165
2015-03-13,"Z1F0B4XZ",0,110213512,0,70,0,10,281183,0,0,1165,242418600,0,70,0,10,281182,0,0,1165
2015-03-14,"Z1F0B4XZ",0,93422928,0,70,0,10,281183,0,0,1165,110213512,0,70,0,10,281183,0,0,1165
2015-03-15,"Z1F0B4XZ",0,117696264,0,70,0,10,281183,0,0,1165,93422928,0,70,0,10,281183,0,0,1165
2015-03-16,"Z1F0B4XZ",0,194278920,0,70,0,10,281183,0,0,1165,117696264,0,70,0,10,281183,0,0,1165
2015-03-17,"Z1F0B4XZ",0,240347008,0,70,0,10,281183,0,0,1165,194278920,0,70,0,10,281183,0,0,1165
2015-03-18,"Z1F0B4XZ",0,113768768,0,70,0,10,281220,0,0,1165,240347008,0,70,0,10,281183,0,0,1165
2015-03-19,"Z1F0B4XZ",0,235586240,0,70,0,10,281230,0,0,1165,113768768,0,70,0,10,281220,0,0,1165
2015-03-20,"Z1F0B4XZ",0,145862520,0,70,0,10,281240,0,0,1165,235586240,0,70,0,10,281230,0,0,1165
2015-03-21,"Z1F0B4XZ",0,5092768,0,70,0,10,281246,0,0,1165,145862520,0,70,0,10,281240,0,0,1165
2015-03-22,"Z1F0B4XZ",0,141484776,0,70,0,10,281253,0,0,1165,5092768,0,70,0,10,281246,0,0,1165
2015-03-23,"Z1F0B4XZ",0,28574792,0,70,0,10,281256,0,0,1165,141484776,0,70,0,10,281253,0,0,1165
2015-03-24,"Z1F0B4XZ",0,100518584,0,70,0,10,281257,0,0,1165,28574792,0,70,0,10,281256,0,0,1165
2015-03-25,"Z1F0B4XZ",0,200476264,0,70,0,10,281296,0,0,1165,100518584,0,70,0,10,281257,0,0,1165
2015-05-12,"Z1F0B4XZ",0,37294624,0,70,0,11,283697,0,0,1165,200476264,0,70,0,10,281296,0,0,1165
2015-05-13,"Z1F0B4XZ",0,42215048,0,70,0,11,283988,0,0,1165,37294624,0,70,0,11,283697,0,0,1165
2015-05-14,"Z1F0B4XZ",0,141131960,0,70,0,11,284510,0,0,1165,42215048,0,70,0,11,283988,0,0,1165
2015-05-15,"Z1F0B4XZ",0,32425176,0,70,0,11,284510,0,0,1165,141131960,0,70,0,11,284510,0,0,1165
2015-05-16,"Z1F0B4XZ",0,7761848,0,70,0,11,284510,0,0,1165,32425176,0,70,0,11,284510,0,0,1165
2015-05-17,"Z1F0B4XZ",0,109057808,0,70,0,11,284510,0,0,1165,7761848,0,70,0,11,284510,0,0,1165
2015-05-18,"Z1F0B4XZ",0,49573296,0,70,0,11,284510,0,0,1165,109057808,0,70,0,11,284510,0,0,1165
2015-05-19,"Z1F0B4XZ",0,129003512,0,70,0,11,285482,0,0,1165,49573296,0,70,0,11,284510,0,0,1165
2015-05-20,"Z1F0B4XZ",0,138321736,0,70,0,11,286405,0,0,1165,129003512,0,70,0,11,285482,0,0,1165
2015-05-21,"Z1F0B4XZ",0,126644992,0,70,0,11,286405,0,0,1165,138321736,0,70,0,11,286405,0,0,1165
2015-05-22,"Z1F0B4XZ",0,236555096,0,70,0,11,286405,0,0,1165,126644992,0,70,0,11,286405,0,0,1165
2015-05-23,"Z1F0B4XZ",0,165825496,0,70,0,11,286405,0,0,1165,236555096,0,70,0,11,286405,0,0,1165
2015-05-24,"Z1F0B4XZ",0,135054656,0,70,0,11,286405,0,0,1165,165825496,0,70,0,11,286405,0,0,1165
2015-05-25,"Z1F0B4XZ",0,39883808,0,70,0,11,286405,0,0,1165,135054656,0,70,0,11,286405,0,0,1165
2015-05-26,"Z1F0B4XZ",0,40767704,0,70,0,11,286405,0,0,1165,39883808,0,70,0,11,286405,0,0,1165
2015-05-27,"Z1F0B4XZ",0,214985984,0,70,0,11,286405,0,0,1165,40767704,0,70,0,11,286405,0,0,1165
2015-05-28,"Z1F0B4XZ",0,71411856,0,70,0,11,286405,0,0,1165,214985984,0,70,0,11,286405,0,0,1165
2015-05-29,"Z1F0B4XZ",0,883456,0,70,0,11,286406,0,0,1165,71411856,0,70,0,11,286405,0,0,1165
2015-05-30,"Z1F0B4XZ",0,174731144,0,70,0,11,286406,0,0,1165,883456,0,70,0,11,286406,0,0,1165
2015-05-31,"Z1F0B4XZ",0,22789408,0,70,0,11,286406,0,0,1165,174731144,0,70,0,11,286406,0,0,1165
2015-06-01,"Z1F0B4XZ",0,241445112,0,70,0,11,286406,0,0,1165,22789408,0,70,0,11,286406,0,0,1165
2015-06-02,"Z1F0B4XZ",0,190378336,0,70,0,11,286406,0,0,1165,241445112,0,70,0,11,286406,0,0,1165
2015-06-03,"Z1F0B4XZ",0,30862056,0,70,0,11,286406,0,0,1165,190378336,0,70,0,11,286406,0,0,1165
2015-06-04,"Z1F0B4XZ",0,49679168,0,70,0,11,286406,0,0,1165,30862056,0,70,0,11,286406,0,0,1165
2015-06-05,"Z1F0B4XZ",0,154381576,0,70,0,11,286406,0,0,1165,49679168,0,70,0,11,286406,0,0,1165
2015-06-06,"Z1F0B4XZ",0,236765000,0,70,0,11,286407,0,0,1165,154381576,0,70,0,11,286406,0,0,1165
2015-06-07,"Z1F0B4XZ",0,129629944,0,70,0,11,286407,0,0,1165,236765000,0,70,0,11,286407,0,0,1165
2015-06-08,"Z1F0B4XZ",0,240352064,0,70,0,11,286407,0,0,1165,129629944,0,70,0,11,286407,0,0,1165
2015-06-09,"Z1F0B4XZ",0,206045936,0,70,0,11,286407,0,0,1165,240352064,0,70,0,11,286407,0,0,1165
2015-06-10,"Z1F0B4XZ",0,39376904,0,70,0,11,286407,0,0,1165,206045936,0,70,0,11,286407,0,0,1165
2015-06-11,"Z1F0B4XZ",0,241709352,0,70,0,11,286407,0,0,1165,39376904,0,70,0,11,286407,0,0,1165
2015-06-12,"Z1F0B4XZ",0,79252040,0,70,0,11,286419,0,0,1165,241709352,0,70,0,11,286407,0,0,1165
2015-06-13,"Z1F0B4XZ",0,118066840,0,70,0,11,286419,0,0,1165,79252040,0,70,0,11,286419,0,0,1165
2015-06-14,"Z1F0B4XZ",1,203568368,0,70,0,11,286421,0,0,1165,118066840,0,70,0,11,286419,0,0,1165
2015-01-02,"Z1F0FSBY",0,211612840,1936,0,0,5,183629,0,0,0,193437680,1936,0,0,5,182277,0,0,0
2015-01-03,"Z1F0FSBY",0,230890328,1944,0,0,5,185017,0,0,0,211612840,1936,0,0,5,183629,0,0,0
2015-01-04,"Z1F0FSBY",0,16068368,1944,0,0,5,186340,0,0,0,230890328,1944,0,0,5,185017,0,0,0
2015-01-05,"Z1F0FSBY",0,41004328,1944,0,0,5,187665,0,0,0,16068368,1944,0,0,5,186340,0,0,0
2015-01-06,"Z1F0FSBY",0,58276632,1944,0,0,5,189003,0,0,0,41004328,1944,0,0,5,187665,0,0,0
2015-01-07,"Z1F0FSBY",0,80844080,1944,0,0,5,190400,0,0,0,58276632,1944,0,0,5,189003,0,0,0
2015-01-08,"Z1F0FSBY",0,102596640,1944,0,0,5,191714,0,0,0,80844080,1944,0,0,5,190400,0,0,0
2015-01-09,"Z1F0FSBY",0,122951848,1944,0,0,5,193050,0,0,0,102596640,1944,0,0,5,191714,0,0,0
2015-01-10,"Z1F0FSBY",0,141661296,1952,0,0,5,194411,0,0,0,122951848,1944,0,0,5,193050,0,0,0
2015-01-11,"Z1F0FSBY",0,160445504,1952,0,0,5,195800,0,0,0,141661296,1952,0,0,5,194411,0,0,0
2015-01-12,"Z1F0FSBY",0,180326768,1968,0,0,5,197147,0,0,0,160445504,1952,0,0,5,195800,0,0,0
2015-01-13,"Z1F0FSBY",0,202804808,1976,0,0,5,198489,0,0,0,180326768,1968,0,0,5,197147,0,0,0
2015-01-14,"Z1F0FSBY",0,223934936,1976,0,0,5,199879,0,0,0,202804808,1976,0,0,5,198489,0,0,0
2015-01-15,"Z1F0FSBY",0,242814464,1976,0,0,5,201228,0,0,0,223934936,1976,0,0,5,199879,0,0,0
2015-01-16,"Z1F0FSBY",0,16335384,1976,0,0,5,202586,0,0,0,242814464,1976,0,0,5,201228,0,0,0
2015-01-17,"Z1F0FSBY",0,165314360,1976,0,0,5,202684,0,0,0,16335384,1976,0,0,5,202586,0,0,0
2015-01-18,"Z1F0FSBY",0,131726800,1976,0,0,5,202684,0,0,0,165314360,1976,0,0,5,202684,0,0,0
2015-01-19,"Z1F0FSBY",0,114154192,1976,0,0,5,203288,0,0,0,131726800,1976,0,0,5,202684,0,0,0
2015-01-20,"Z1F0FSBY",0,202778600,1976,0,0,5,203905,0,0,0,114154192,1976,0,0,5,203288,0,0,0
2015-01-21,"Z1F0FSBY",0,236628760,1984,0,0,5,204097,0,0,0,202778600,1976,0,0,5,203905,0,0,0
2015-01-22,"Z1F0FSBY",0,44725968,1984,0,0,6,204832,0,0,0,236628760,1984,0,0,5,204097,0,0,0
2015-01-23,"Z1F0FSBY",0,204155424,1992,0,0,6,205435,0,0,0,44725968,1984,0,0,6,204832,0,0,0
2015-01-24,"Z1F0FSBY",0,135638072,1992,0,0,6,205435,0,0,0,204155424,1992,0,0,6,205435,0,0,0
2015-01-25,"Z1F0FSBY",0,57258232,1992,0,0,6,205435,0,0,0,135638072,1992,0,0,6,205435,0,0,0
2015-01-26,"Z1F0FSBY",0,1100568,2008,0,0,6,206246,0,0,0,57258232,1992,0,0,6,205435,0,0,0
2015-01-27,"Z1F0FSBY",0,20563328,2016,0,0,6,207619,0,0,0,1100568,2008,0,0,6,206246,0,0,0
